Potability,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,ph
1,2033233078947160,401481237214392,5602313546992770,25659045112674500,4017754572096600,9025661103805190,53019584971118600,4486512692528830,7422225264350390
1,22641960935560600,169821319743572,6938467052899350,31824571032014900,4840922845308060,18527104768188900,8046281040970470,2890998522404090,6505065806504930
1,17428056626124500,3324563058729510,7022187020358020,3261684795063340,47992053778243500,1591891223356210,60339793534645500,46013511981931300,6617862257193740
1,1783317527085830,1698025848095070,70516974329329600,3699062775175160,2994049766499820,18703656956003300,6286852727495880,3846611900914840,6769769338622250
1,1399594710306090,1805832029168450,8361337388791460,4176024458054150,347464419055724,13314421742679300,58220981541955700,401901054979541,6341751223983170
1,19154840067332100,16473067089156100,8435789355784170,367853179516565,4629937286589570,12574420474722500,1752776496124560,393733418398454,7058866081279620
1,25849007575555600,26999382075920200,7002092479278950,2668031230536760,35219591205388600,1465080895317060,5915884348385830,5427372664623760,753928739507425
1,1631672501252400,3652555088358130,551292702438785,2846242698942430,5226005118428140,14395518517478700,7886846469502270,4645691670402500,
1,1989665123195350,6873559885376120,8534328845240760,,44047119760915400,11047455681181900,6093598706754860,37163675547671500,7490807653925480
1,22703399369193400,12988791228835700,847690539073455,39238052852102200,30638628263043800,7122391112549330,4119050735980770,35942173638562300,6037428193759530
1,1586952089156530,8721231884671790,8104497502263720,42571033074346500,47107353672302300,15353949732255300,748856757713294,3392134168351500,
1,23292659800920300,27881504407398300,7881448097184410,3371110166665460,44320877425682000,14523389119631800,6412174012693110,4371882444533670,6706695161498070
1,1563881195304710,26885834938137400,4894281397150530,2919186740620700,5542213897459990,14277102893339900,5348194273919200,4709676028114960,
1,18636554945989300,7557021271321200,9454207284082130,40603806823125700,28836871280203800,12861417360589000,7218701487275240,4116263245209820,
1,21815347702100200,2254077516736360,7196435142502070,3046805991847940,3825026997574060,18838735399443000,53815434821713,36399718759658700,67588516972065900
0,15120259145339800,3113021264249520,458407124473733,,3515754113995180,18938527900247700,5313713188211780,27484287971608500,7486780879606530
0,22896041790058700,10836969782381500,7792593266848890,36229655205650000,513188841524663,12704460037782200,40546036848968300,4141819203370410,6904121373223550
0,15526260891944500,4261730339905720,5829424192903930,4492676875055570,4561853379930520,20680974730110200,7713750041038330,28465011985982600,
0,2676552225456930,1581826131979590,10574681465514000,,5417550824896750,134081464935378,5461912764176970,4725746456238610,73489371420594300
0,22405887682392900,23264109967729100,592236704115349,30040262012672200,38797133579683300,1340673745495120,4307518646611740,24879686470023500,7846057926337260
0,2296206162661830,1995571054192320,7608653347887740,28543268138115800,491880577999789,11026909475617900,8524187346441860,31137643063071000,
0,24883326298226500,15391559151103300,8014257063844760,2730868900719400,48762573298982800,9696477802501700,6969702548357230,3704324220484780,61798098000471800
0,2093620748431510,13821556160396800,7557414861694830,3346195242255770,4990709093289450,1933914306738310,810987461135178,39595176374849500,6755669308054410
0,21365229338381500,2826675510660840,36321135868234100,,4837979676243310,1574191082850950,7881085248846990,4312289707883560,
0,9845293050958620,3649014303222340,7138813885803810,42318748493813500,5028830672995570,7360771583163050,7629028545593810,4952733208187270,7266598792423610
0,11606195043863900,22465687556541600,5000450605792120,,40836019891191700,6732793597705600,9099326781101420,424644617230064,8218171065854820
0,16412718036682400,17625466412216300,64795578439453900,3727483191474200,4927034162141230,1166575309215890,487102932160505,3969463254406420,6980061938695870
0,23594511024999500,1898295376301960,828651389879848,,51148515728236800,16183542431277700,778395213926506,3299047219076850,6381978996412810
0,19184180146168000,15176290678276600,5661662590307010,,47104712867160100,1543828676565180,565323871527517,3829783554180680,6648005459996720
0,20591378641281100,30379359440703500,944614797716712,3122832102290350,5123365276692060,6306055459593090,5506524300548860,38589788145579100,5899936566709940
0,18907796196095800,21391162543994000,657686619244806,3566222215229290,3902852661378640,14391606181742200,8108245565024630,4383823385030870,7260904363269180
0,22337400729842000,1455313230781550,9689175439096320,2346098078374300,25296832778421400,1224948915387450,5952300261268850,429444755906491,5575920648115460
0,19702892616332400,1288316353093340,9264883097334060,3474212658560190,35517571217513500,12762546321142700,671595324059163,37178227183596700,54674012550751700
0,21673623190750200,12558897972763000,9297299630484830,31798323592892100,4094272358027410,10754841552597500,30965844291394100,29435217121887800,609001605715742
0,14579731742174100,1798125477626450,6580460163575960,3593925666697950,42039422277709600,15856797119382900,10071230585069700,37399216697331600,8205447052623700
0,12333664392409000,33843619447035100,5216368724811040,3907458254593590,4629676393288200,18698729925554900,8290465739656950,39338264604613100,7670505864185260
0,2091281632690470,20149179673348100,5803999900907860,28835685587854000,2913042115534740,12327335187989200,5730357734705350,30840397616728600,6791097166019480
0,22687409855898400,20279701038209300,816641628348054,2255166278231670,27598659525504900,9650786456157500,52640025479900400,4034754809022690,6006769481080510
0,20438479388030000,3295131636864690,5995276838047940,32450518971803900,3396418822650440,4473092263860560,711904962773906,4905229738605760,
0,2140719823073070,14619627261341900,6584414155349210,3159967928764240,3707956044678600,1221941068380450,836688789897106,3788803320404230,63363427618897500
0,22326493624122700,1993258522525500,5770106829394260,31770885391272300,5903251264863390,13556911202210000,8945357544954430,3877714249855090,7473235376592180
0,214193077795847,21671278302245900,8272939791919230,,47341537788734000,1570689398306740,7317019822615170,42463880241428200,
0,23792263717888200,16862543476270600,7101816885471470,30618292499042200,4786545180309780,13254475387897600,9286455712547510,50304522019670100,7380104834625330
0,1446139557266040,3971613180392060,4503365935931100,39091032833386700,4150507563086280,17658793592851600,,37767889972620600,10067632997838000
0,27426361790766400,6967735565126040,10069434543192100,24764574323055000,32123681397405700,12092166763172700,39448592869747600,2585849315185790,5915944299587390
0,1716950224337250,3897105101037500,8365578507652100,3859537304221220,39744171280344600,1720160786765330,7364699560645040,26432124116405200,
0,15169135775517900,15092017644538000,6610787894788270,38231896069527200,38813753086454600,1662195941496430,6916784699916510,4211967654412950,6124847329190020
0,1372534265502830,20593933717750300,3961110718748790,39368458721642200,520410505321842,1924955045178000,5002993328945,3302419289577290,
0,25089662136200600,15741081627151100,8075738099606750,,3912587936893690,16543868884573600,5924608622626100,39139047169070200,7876495131350930
0,1782236825844900,1896636304658110,10213574601446000,,40056633007782600,12841828287281700,6087015055400790,4661057552180370,6021051322822070
0,19316761116038500,2089440049314080,7331568423579630,3594265371193770,41742476631714800,1678714532779190,381070046276617,38184039430961300,
0,166696694784928,14807413553773400,6801860754371990,26970758575702000,5363369828392500,13839296508541200,7755032727034510,3434798594981860,
0,16696596051286800,30210250367370100,9508298704434810,3402457660548390,43007859090487200,23234325912094300,7279991739038920,42756402479314500,65854502296739000
0,15704612543664200,210796062064613,72750778455326800,3188534483286760,3510242556927130,14019148917843400,6440749779849460,4582591795430540,6342671183447910
0,2383247509420510,12829092777695100,7347360636957940,3313018774575850,45173441671518100,1964092250089200,7320154424391990,4360851169963940,66329902541703600
0,19791899277266700,996896273804851,7878997795573520,,50389635686519,17408921707177800,7738284144381130,3555737566011360,5400700137691390
0,22134320946197700,2548091841000950,6926943239184040,,4386196351489,13089086024524800,5808399266178710,24136288515589500,7460147818172520
0,14825318599231400,20922154463374200,4633573767322900,,4003428119181790,18330856246954500,40495596283313000,16876245048272900,6709822000741920
0,2391397785739740,28545355432785800,5096893751721070,,5744028275055130,17778014610355300,56352952959363200,35243804297933800,8054893321996660
0,23829121240025700,16262939245595900,7507931030671620,2555446783507180,3935338791839140,12465043478695500,2709570289768940,31807984567770400,5365192408000010
0,25235279917896800,11086259857978200,9993375713943580,2857447583599590,368629147028837,17120803324175500,43667082262303200,32776013640231300,6920388988495380
0,184484426519738,31659962744542200,5232019589230350,,5590028537758720,14393046365679000,56290251982365300,29270514417687500,7025456547708930
0,17375077581038900,26848629841597500,60555337414100100,3379404816953750,34774806121506000,13757564052869400,7553536915259590,31959442509174900,7974248428106490
0,22262842448622500,1813483502046910,8754513037929020,31447156580599500,45297028465169300,1206596280304260,7854971218738900,3338880125546950,8031055220266790
0,2136911685428280,17598200350135300,813131943495176,,3840872808570730,5051694615257360,7083321861208820,34379463950132000,7614056816681070
0,2098608444373270,21885503784437800,9529227822171530,,33763217323272100,8863614187437290,6364692149035230,37621628595286200,7643578361999960
0,16904968404675200,38356226496408900,6028454348997830,2973293549887180,525879408394896,1607111983139480,7490970542124940,5164284274583000,7731315009102490
0,154681902265275,23050331256744600,6832938265357900,29070323628882800,4212202280406860,13881357478476300,6589139217679380,3389705289941090,6268402755741020
0,15564480514137400,19283402051083700,543502468987419,3999407843772090,39132421549532100,18148561789737400,6369861685922970,3821721167441020,7369911642352920
0,2411806799054760,2569632094154680,56945565709239400,3339019891954720,3862983586386330,14531154759142700,33918350761511100,4142386058756010,
0,16582154526373600,20481642070831500,7605958274587520,3542890347846690,4223410482213270,14793959847534100,46043064509411000,27286173523352600,632037528471829
0,20521310511493900,26115616326376300,51378906197941500,3577940881357530,4028747985602170,7960477540363510,6369851443868730,4700618335949310,729008857213943
